Index,restaurant_name,restaurant_category,restaurant_description,restaurant_rating,restaurant_comment_number,restaurant_price_range,restaurant_location,restaurant_services
0,The Bar,Bar,,4.9,220 Google reviews,,"Tv. Monte do Carmo 1, 1200-420 Lisboa, Portugal","['No dine-in', 'No takeaway', 'No delivery']"
0,Pub Lisboeta,Bar,,4.3,287 Google reviews,££,"R. Dom Pedro V 63, 1250-096 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Foxtrot,Cocktail bar,Polished & richly decorated Art Nouveau cellar bar with a garden & a late-night food menu.,4.6,"1,902 Google reviews",££,"Tv. Santa Teresa 28, 1200-405 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Janela Da Atalaia Bar,Bar,,4.7,230 Google reviews,£,"R. da Atalaia 160, 1200-043 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Cave Rock Bar,Bar,,4.4,451 Google reviews,£,"R. da Rosa 154 156, 1200-145 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,The Corner Irish Pub,Irish pub,,4.3,922 Google reviews,££,"Tv. da Queimada 9, 1200-285 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Garden Roof top,Bar,,4.3,67 Google reviews,,"R. Castilho 11, 1269-072 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Duque Brewpub,,,4.6,539 Google reviews,££,"Calçada do Duque 51, 1200-156 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Bar TR3S Lisboa,Gay bar,,4.4,407 Google reviews,££,"R. Ruben A. Leitão 2, 1200-329 Lisboa, Portugal","['No takeaway', 'No delivery']"
0,Rive Rouge,Bar,,4.0,595 Google reviews,££,"Praça Dom Luís I, 1200-148 Lisboa, Portugal",['No delivery']
0,Bar Terraço de Santa Luzia,Bar,,4.1,117 Google reviews,,"R. Norberto de Araújo 18A, 1100-117 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Ginja Bar,Bar,,3.3,3 Google reviews,,"R. de São Miguel 30 32, 1100-117 Lisboa, Portugal",['Dine-in']
0,Boutique Taberna,Bar,,4.6,400 Google reviews,£,"Escadinhas de São Cristóvão 8, 1100-177 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Entretanto Rooftop Bar @ Hotel Chiado,Bar,,4.3,388 Google reviews,£££,"R. Nova do Almada 114, 1100-184 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Chiado Wine Bar,Wine bar,,4.5,43 Google reviews,,"Largo Trindade Coelho 5, 1200-334 Lisboa, Portugal",['Dine-in']
0,Friends Bairro Alto,Bar,,4.4,855 Google reviews,££,"Travessa da Água da Flor 17, 1200-339 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,,Bar,,4.4,286 Google reviews,££,"Av. Duque de Loulé 83, 1050-089 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,A Paródia,Cocktail bar,"Old-fashioned bar adorned with dark woods & velvet offering many cocktails & wines, plus snacks.",4.6,279 Google reviews,££,"R. do Patrocínio 26 b, 1350-229 Lisboa, Portugal",
0,Alface Hall Hostel & Bar,,,4.5,506 Google reviews,,"R. do Norte 96, 1200-348 Lisboa, Portugal",
0,Primas,Bar,,4.4,185 Google reviews,£,"R. da Atalaia 154, 1200-211 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Bar Gelato,Cocktail bar,,4.7,58 Google reviews,,"R. Nova do Carvalho 81, 1200-291 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Bar Cubano,Salsa bar,,4.4,41 Google reviews,,"Tv. da Queimada 4, 1200-365 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,GIN TWIST BAR,Bar,,4.0,2 Google reviews,,"Av. da Liberdade 247, 1250-096 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Lounge,Bar,"Snug, laid-back bar with a warm vibe offering cocktails & a lineup of live music.",4.3,783 Google reviews,££,"R. Moeda 1, 1200-275 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No delivery']"
0,Kamasutra Bar,Bar,,4.1,183 Google reviews,,"Tv. da Espera, 1200-175 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Elefante Branco,Bar,,4.4,167 Google reviews,££££,"Rua do Conde de Redondo 74B, 1150-103 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Small Bar,Bar,,4.6,60 Google reviews,£,"R. da Bica de Duarte Belo 77, 1200-109 Lisboa, Portugal",
0,Cock’sTail & Tapas Bar,Cocktail bar,,5.0,71 Google reviews,,"R. da Rosa 71, 1200-190 Lisboa, Portugal","['Dine-in', 'Delivery']"
0,Alive Bar,Cocktail bar,,4.2,28 Google reviews,,"Largo Santos 9B, 1249-015 Lisboa, Portugal",
0,Rooftop Bar Ático,Bar,,4.1,32 Google reviews,,"Av. da Liberdade 180, 1250-142 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Shoes n´Booze Bar,Cocktail bar,,5.0,10 Google reviews,,"R. da Madalena 68, 1100-321 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Nova Wine Bar,Wine bar,,4.8,330 Google reviews,££,"R. Nova do Almada 20, 1200-289 Lisboa, Portugal",
0,Rooftop Bar - Hotel Mundial,Cocktail bar,,4.4,933 Google reviews,££,"Hotel Mundial, Praça Martim Moniz 2, 1100-341 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Antiga Wine Bar,Restaurant,,4.7,175 Google reviews,££,"de à, R. Santo António da Sé 10, 1100-500 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Shelter Bar Lisboa,Gay bar,,4.3,134 Google reviews,£,"R. da Palmeira 43 A, 1200-312 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Bar 1908 - 1908 Lisboa Hotel Intendant,Bar,,4.3,50 Google reviews,,"Largo do Intendente Pina Manique 6, 1100-285 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Falis WineBar,Bar,,4.3,22 Google reviews,,"R. da Assunção 15, 1100-107 Lisboa, Portugal",['Dine-in']
0,Lisbona Bar,Bar,,4.5,63 Google reviews,,"R. da Atalaia 200, 1200-432 Lisboa, Portugal",['Dine-in']
0,Caxin Bar,Bar,,4.7,385 Google reviews,£,"Costa do Castelo 22, 1100-179 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Espaço 40e1,Bar,,4.6,147 Google reviews,£,"Portugal, R. da Barroca 41, 1200-106 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Camone Bar,Bar,,4.6,119 Google reviews,£,"R. da Atalaia 29, 1200-036 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Spot Lisboa,Sports bar,,4.2,280 Google reviews,££,"R. Nova do Almada 14, 1200-289 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,O Bar da Odete,Wine bar,,4.4,335 Google reviews,££,"R. do Jardim do Regedor 47B, 1150-193 Lisboa, Portugal",
0,CR7 Corner Bar & Bistro Baixa,Sports bar,,4.3,448 Google reviews,££,"Rua da Prata 26, 1100-150 Lisboa, Portugal",['Dine-in']
0,Casa da Praia Tapas Bar & Wine Bar,Bar,,4.4,214 Google reviews,££,"R. Dom Pedro V 5, 1250-092 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,The Old Pharmacy,Bar,,4.4,462 Google reviews,££,"R. do Diário de Notícias 83, 1200-142 Lisboa, Portugal",['Dine-in']
0,Outro Lado,Bar,,4.6,590 Google reviews,££,"Beco do Arco Escuro 1, 1100-585 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Ritz Bar,Bar,,4.5,34 Google reviews,,"R. Rodrigo da Fonseca 88, 1099-039 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Bar Aché Cohiba,Bar,,4.3,949 Google reviews,££,"R. do Norte 121, 1200-334 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,ODD Trindade,Bar,,4.3,231 Google reviews,££,"R. Nova da Trindade 9D, 1200-309 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,BA Wine Bar,Bar,,4.8,12 Google reviews,,"381, R. da Rosa 107, Lisboa, Portugal",['Dine-in']
0,Side Bar,Gay bar,,4.1,215 Google reviews,,"R. da Barroca 33, 1200-046 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Pub Português,Pub,,4.6,461 Google reviews,££,"R. da Barroca 15, 1200-862 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Cerveteca Lisboa,Bar,,4.6,908 Google reviews,££,"Praça das Flores 63, 1200-192 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Gay Bar 106,Gay bar,"Easygoing gay nightspot offering specialty cocktails & occasional live DJs in a snug, modern space.",4.1,72 Google reviews,£,"R. de São Marçal 106, 1200-422 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Memmo Hotel Bar,Bar,,4.4,51 Google reviews,,"Tv. Merceeiras 27, 1100-348 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Black Sheep Lisboa,Bar,,4.9,80 Google reviews,,"Praça das Flores 62, 1200-192 Lisboa, Portugal",['Dine-in']
0,O Jardim Wine Bar,Bar,,5.0,4 Google reviews,,"R. das Portas de Santo Antão 112 134, 1150-268 Lisboa, Portugal",['Dine-in']
0,Burlesque Club Lisbon,Bar,"Vibrant, chandelier-lit gay nightspot with a stylish bar area, plus DJ music for dancing.",4.3,230 Google reviews,££,"R. da Rosa 159, 1200-383 Lisboa, Portugal",
0,Miradouro,Bar,,4.0,237 Google reviews,££,"R. Dom Pedro V 4, 1250-096 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Este Bar,Bar,,4.8,93 Google reviews,£,"R. dos Remédios 182, 1100-304 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Snob Bar,Restaurant,,4.5,66 Google reviews,,"Rua de O Século 178, 1200-437 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Água De Beber,Bar,,4.5,570 Google reviews,£,"R. Poiais de São Bento 73, 1200-346 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Jobim,Wine bar,,4.5,248 Google reviews,,"R. da Imprensa Nacional 116f, 1250-127 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Sentido Proibido,Bar,,3.9,187 Google reviews,,"1200 106, R. da Atalaia 34, Lisboa, Portugal","['Dine-in', 'No delivery']"
0,O Botequim Brasil,Bar,,4.8,12 Google reviews,,"Rua da Emenda 100, 1200-170 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Navigadoors bar and restaurant,Bar,,4.5,104 Google reviews,,"R. Augusta 207, 1100-619 Lisboa, Portugal",['Dine-in']
0,Restaurante Uptown,Bar,,4.5,2 Google reviews,,"R. Castilho 149, 1070-050 Lisboa, Portugal",['Dine-in']
0,Tapas Bar 52,Tapas bar,,3.8,"1,655 Google reviews",££,"R. Dom Pedro V 52, 1250-092 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Carinho do Vinho - Wine Store and Bar,Wine bar,,4.6,98 Google reviews,,"R. Nova da Piedade 23, 1200-296 Lisboa, Portugal",
0,Bar Cru,Gay bar,Intimate gay bar with welcoming staff attracting a naturist & fetish crowd.,4.0,116 Google reviews,,"R. de São Marçal 170, 1200-423 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Grau Douro Tapas & Wine Bar,Wine bar,,4.9,300 Google reviews,,"R. Duques de Bragança 5M, 1200-162 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Dcosta's Shisha & Bar,Bar,,4.7,113 Google reviews,,"R. Maria 68A, 1170-213 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Woof x,Bar,,4.0,165 Google reviews,£,"R. Manuel Bernardes 2b, 1200-252 Lisboa, Portugal",
0,,Bar,"A relaxed bar facing mature gardens, serving a Portuguese menu including classic steaks with sauce.",4.6,135 Google reviews,££,"R. João Anastácio Rosa 2, 1200 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,A Tabacaria,Gastropub,,4.7,355 Google reviews,££,"Rua de S. Paulo 75 77, 1200-426 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Arroz Doce,Bar,,4.5,544 Google reviews,£,"R. da Atalaia n119, 1200-039 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Soul - kitchen & bar,Fusion restaurant,,4.5,108 Google reviews,,"R. Cecílio de Sousa n.76, 1200-098 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Estado de Graça - Cocktail bar,Bar,,"5,0",20 comentários no Google,,"Rua do Sol à Graça 61 B, 1170-365 Lisboa","['Comer no local', 'Não faz entregas']"
0,Apolo XIII Bar,Bar,,"4,6",35 comentários no Google,,"Tv. da Cara 8, 1200-089 Lisboa","['Comer no local', 'Não faz entregas']"
0,Maria Loca Bar,Bar,,"4,7",50 comentários no Google,,"Tv. da Portuguesa 38A, 1200-057 Lisboa",['Comer no local']
0,Mini Bar - Bairro do Avillez,Restaurante,,"4,5",817 comentários no Google,,"R. Nova da Trindade 18, 1200-235 Lisboa","['Comer no local', 'Não serve take away', 'Não faz entregas']"
0,Bluesock Rooftop Bar,Bar,,"3,7",3 comentários no Google,,"R. Manuel Jesus Coelho 1, 1150-228 Lisboa",
0,Bartô,Bar,,,,,"Costa do Castelo 7, 1149-079 Lisboa","['Comer no local', 'Não faz entregas']"
0,,€€,,"4,4",1 184 comentários no Google,€€,"R. de São Julião nº27, 1100-524 Lisboa","['Comer no local', 'Take away']"
0,Santiago Alquimista,Bar,"A range of music & performances showcased in a cozy, bi-level space with a stage & bar.",4.2,30 Google reviews,,"R. de Santiago 19, 1100-058 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,BytheWine,Wine bar,,4.5,"1,653 Google reviews",££,"Rua das Flores 41 43, 1200-193 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Tábuas Porto Wine Tavern,Restaurant,,4.4,579 Google reviews,££,"Portugal, Rua dos Bacalhoeiros 143, 1100-253 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Imperial Bar,Bar,,5.0,7 Google reviews,,"Rua do Forno do Tijolo 3, 1170-132 Lisboa, Portugal",['Dine-in']
0,Parkin Lisboa,Bar,,4.0,4 Google reviews,,"58 de la calle Calçada do Combro,, Portugal",['Dine-in']
0,Park rooftop bar,Bar,,3.4,140 Google reviews,,"Calçada do Combro 58, 1200-123 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Incógnito,Night Club,"Club with no name on the door playing 80s synthpop & new wave, with dance floor & a balcony bar.",4.2,344 Google reviews,££,"R. Poiais de São Bento 37, 1200-356 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,The Wine Cellar,Wine bar,,4.4,349 Google reviews,££,"Rua de S. Paulo Nº 49, 1200-426 Lisboa, Portugal",
0,Silk Club,Japanese restaurant,"Contemporary restaurant & bar with views, serving Japanese food, including sushi, steaks & desserts.",4.1,817 Google reviews,£££,"Edifício Espaço Chiado, R. da Misericórdia 14, 1200-273 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Catmandoo Bar,Bar,,5.0,14 Google reviews,,"R. da Rosa 72, 1200-388 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,M&G Meeting Greeting - Coffee & Cocktails,Cocktail bar,,4.8,135 Google reviews,£,"R. Luciano Cordeiro 23C, 1150-212 Lisboa, Portugal",['Dine-in']
0,Portvin,Bar,,3.4,5 Google reviews,,"R. de São Pedro de Alcântara 45, 1200-339 Lisboa, Portugal",['Dine-in']
0,Bar,Bar,,4.2,99 Google reviews,££,"Av. Dom Carlos i 69, 1200-647 Lisboa, Portugal",['No delivery']
0,22 Lounge,Lounge,,4.3,32 Google reviews,,"R. do Desterro 4, 1150-127 Lisboa, Portugal",
0,Love Lisbon Martim Moniz,Bar,,4.3,366 Google reviews,££,"R. José António Serrano, 1100-143 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Le Consulat Bar,Bar,,4.4,30 Google reviews,,"Praça Luís de Camões 23, 1200-283 Lisboa, Portugal",['Dine-in']
0,Jamaica,€€,,"3,6",196 comentários no Google,€€,"R. Nova do Carvalho 6, 1200-019 Lisboa","['Comer no local', 'Não faz entregas']"
0,Paráguas Bar Tapas e Petiscos,€€,,"4,7",211 comentários no Google,€€,"Tv. dos Pescadores 37, 1200-328 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Tágide Wine & Tapas Bar,Restaurante,,"4,3",120 comentários no Google,,"Largo da Academia Nacional de Belas Artes 19, 1200-289 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,York Burger,€,,"4,6",153 comentários no Google,€,"R. de São João da Praça 14, 1100-520 Lisboa","['Comer no local', 'Take away']"
0,Jazz Bar Tantas,Clube de jazz,,"4,4",32 comentários no Google,,"R. do Diário de Notícias 91A, 1200-385 Lisboa","['Comer no local', 'Não faz entregas']"
0,Bar Boalma,Bar,,"4,0",2 comentários no Google,,"R. Castilho 64, 1250-071 Lisboa",['Comer no local']
0,All Saints,€,,"3,5",442 comentários no Google,€,"Largo Santos 9 C, 1200-109 Lisboa","['Comer no local', 'Não faz entregas']"
0,Gazzo - Cucina & Bar,€,,"4,8",76 comentários no Google,€,"Largo do Terreirinho 35, 1100-595 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Cocktail & Shisha Bar & Lounge,€,,"4,7",1 116 comentários no Google,€,"Calçada da Patriarcal 8, 1250-182 Lisboa","['Comer no local', 'Não serve take away', 'Não faz entregas']"
0,Burger Bar & Blues Lisboa,Hamburgueria,,"4,2",106 comentários no Google,,"Rua de S. Paulo 222, 1200-058 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Safa Snacks & Bar,Restaurante,,"3,8",24 comentários no Google,,"R. do Crucifixo 130, 1100-185 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Roots Restaurante & Tapas Bar,Restaurante,,"4,2",204 comentários no Google,,"R. da Silva 28, 1200-447 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,JAM CLUB - Restaurant Bar Lisbon,€,,"4,8",666 comentários no Google,€,"Tv. Inglesinhos 49, 1200-223 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Static,Bar,,"4,6",32 comentários no Google,,"R. da Madalena 195, 1100-204 Lisboa",['Comer no local']
0,The Corkscrew Wine Bar,Restaurante,,"4,6",213 comentários no Google,,"R. dos Remédios 95, 1100-345 Lisboa",
0,Os Amigos Da Severa,Restaurant,,4.5,60 Google reviews,£,"R. Capelão 32, 1100-341 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Mensagem - Restaurante e Bar Panorâmico,Restaurant,Tranquil restaurant & bar atop a hotel offering elegant Portuguese & European dishes & city views.,4.5,190 Google reviews,££,"R. da Oliveira ao Carmo 8, 1200-309 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Level Eight Rooftop,"Travel lounge in Lisbon, Portugal",,4.3,411 Google reviews,££,"Terraco, R. Castilho 14, 1250-096 Lisboa, Portugal",
0,The Lisbon Pub Crawl- Discover Lisbon,"Tour operator in Lisbon, Portugal",,4.7,305 Google reviews,,"Luís de Camões Square, 1200-243 Lisboa, Portugal",
0,M&M Bar,Restaurant,,4.4,69 Google reviews,,"R. da Rosa 136 138, 1200-043 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Musicbox Lisboa,"Night club in Lisbon, Portugal","Venue under the arches with cavern rooms, offering live music, DJs and neon-lit bar.",3.5,391 Google reviews,££,"R. Nova do Carvalho 24, 1200-019 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Happy Hour Beer,Restaurant,,,,,"R. da Rosa 52, 1200-141 Lisboa, Portugal",
0,Delfina-Cantina Portuguesa,Portuguese restaurant,Relaxed eatery serving traditional Portuguese cuisine & wine in tranquil digs with outdoor tables.,4.4,496 Google reviews,££,"Praça do Município n.º 23, 1100-365 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Chaplin Pizza Bar - Lisboa,Restaurant,,5.0,20 Google reviews,,"Calçada Salvador Correia de Sá 38 A, 1200-399 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Cocktail Art,Cocktail bar,,4.1,20 Google reviews,,"rua cecilio de nº72, Sousa, Portugal","['Dine-in', 'No delivery']"
0,Bicaense Est.1959,Restaurant,,4.6,135 Google reviews,,"R. da Bica de Duarte Belo 42A, 1200-056 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Sekai Sushi bar,Restaurant,,4.6,100 Google reviews,£,"R. dos Mastros 30, 1200-163 Lisboa, Portugal","['Dine-in', 'Drive-through', 'No-contact delivery']"
0,Há Pitéu - Restaurante,Restaurant,,4.3,204 Google reviews,££,"R. da Atalaia 70 H, 1200-042 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Mallagueta Bar and Food Lisboa,Restaurant,,4.2,68 Google reviews,,"Costa do Castelo 26, 1100-179 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Maxime Restaurante-Bar,Restaurant,,4.5,61 Google reviews,,"Praça da Alegria 58, 1250-146 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Damas,Restaurant,,4.3,"1,506 Google reviews",£,"R. da Voz do Operário 60, 1170-039 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Riverside Hostel & Lounge Bar,,,2.9,122 Google reviews,,"R. Caminhos de Ferro 66, 1100-108 Lisboa, Portugal",
0,Gyoza Bar,Asian restaurant,,4.2,114 Google reviews,,"Rua da Prata 242, 1100-422 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Pharmacia,Restaurant,"Portuguese fare & cocktails served in a charming, pharmacy-themed space with outdoor seating.",4.1,"1,908 Google reviews",£££,"Rua de Santa Catarina n 2 e n, 4, 1249-069 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Restaurante cantinho da alegria,Restaurant,,4.1,44 Google reviews,,"Rua da Alegria 21, 1250-005 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,A Capela,"Club in Lisbon, Portugal",,4.4,39 Google reviews,,"R. da Atalaia 45, 1200-043 Lisboa, Portugal",
0,Japonês Sushi Restaurante,Japanese restaurant,,4.7,165 Google reviews,£,"R. das Trinas 22, 1200-858 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Moscow Beauty Bar Lisbon,"Beauty salon in Lisbon, Portugal",,4.2,201 Google reviews,,"Av. Dom Carlos i 99A, 1200-648 Lisboa, Portugal",
0,Nui Sushi & Bar,Sushi restaurant,,4.8,48 Google reviews,,"Calçada Santana 70, 1150-305 Lisboa, Portugal","['Dine-in', 'Drive-through', 'No-contact delivery']"
0,Brown's Central Hotel,4-star hotel,,4.5,847 Google reviews,,"R. dos Sapateiros 144, 1100-042 Lisboa, Portugal",
0,Santa Restaurante & Bar,Restaurant,,4.2,183 Google reviews,££,"R. de São João da Praça 103, 1100-585 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Zenith,Brunch restaurant,Trendy restaurant serving all-day brunch & cocktails amid a chic setting featuring exposed bricks.,4.4,"2,120 Google reviews",££,"R. do Telhal 4A, 1150-346 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,The Late Birds Lisbon,4-star hotel,,4.8,135 Google reviews,,"Tv. André Valente 21, 1200-024 Lisboa, Portugal",
0,Dahlia,Restaurant,,4.8,51 Google reviews,,"Tv. do Carvalho 13, 1200-097 Lisboa, Portugal",['Dine-in']
